design name,composition: ALA,composition: CYS,composition: ASP,composition: GLU,composition: PHE,composition: GLY,composition: HIS,composition: ILE,composition: LYS,composition: LEU,composition: MET,composition: ASN,composition: PRO,composition: GLN,composition: ARG,composition: SER,composition: THR,composition: VAL,composition: TRP,composition: UNK,composition: TYR,hydrophobic fitness,isoelectric point (pH),mass (da),number of residues,packing density,budeff: total,budeff: steric,budeff: desolvation,budeff: charge,evoef2: total,evoef2: ref total,evoef2: intraR total,evoef2: interS total,evoef2 - interD total,dfire2 - total,rosetta - total,rosetta - fa_atr,rosetta - fa_rep,rosetta - fa_intra_rep,rosetta - fa_elec,rosetta - fa_sol,rosetta - lk_ball_wtd,rosetta - fa_intra_sol_xover4,rosetta - hbond_lr_bb,rosetta - hbond_sr_bb,rosetta - hbond_bb_sc,rosetta - hbond_sc,rosetta - dslf_fa13,rosetta - rama_prepro,rosetta - p_aa_pp,rosetta - fa_dun,rosetta - omega,rosetta - pro_close,rosetta - yhh_planarity,aggrescan3d: total_value,aggrescan3d: avg_value,aggrescan3d: min_value,aggrescan3d: max_value,pdb id,decoy or native,structure group
3WCQA_native,0.0824742268041237,0.0618556701030927,0.0824742268041237,0.0618556701030927,0.0206185567010309,0.0721649484536082,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0103092783505154,0.0206185567010309,0.0206185567010309,0.1030927835051546,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0,0,0.0515463917525773,-21.88423630504833,3.9000000000000026,10572.747380000004,97,54.72282608695652,-1236.7380981218428,55.16403727245157,-825.714367044561,-466.1877683497286,-409.43,-35.980000000000004,213.31,-586.74,0.0,-144.0,-30.07026360655058,-538.9243855136748,110.922029874171,1.087732126276363,-119.113566315828,305.8001561952368,-9.66689654849512,19.74828515230019,-32.85607517531301,-14.97672159020291,-19.33822534221794,-5.81926710919494,0.0,13.8405496620358,-15.4598872597676,195.7862472641589,41.34489296357532,2.808098010389281,0,-89.3714,-0.9214,-3.5548,1.2581,3WCQA,native,3WCQA
3WCQA_decoy24_158,0.0824742268041237,0.0618556701030927,0.0824742268041237,0.0618556701030927,0.0206185567010309,0.0721649484536082,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0103092783505154,0.0206185567010309,0.0206185567010309,0.1030927835051546,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0,0,0.0515463917525773,-9.72976333691371,3.9000000000000026,10572.747380000004,97,54.03532608695652,-1110.5632316037909,141.3730659163792,-789.8004815427697,-462.13581597740153,-193.92,-35.980000000000004,227.57,-385.5300000000001,0.0,-138.9,1401.072570631719,-506.6500823682813,752.2756673978743,2.758224797957354,-91.18566912345636,323.2698215618013,-3.768276015567785,18.7898682961515,-27.40978268314487,-19.49103536144793,-2.51509706559892,-1.08318655512275,9.461773271322764,59.00284981350354,0.4192632319660741,213.3837991743717,292.1173507970018,346.9503114623888,0,-64.0855,-0.6607,-3.6148,2.0838,3WCQA,decoy,3WCQA
3WCQA_decoy25_76,0.0824742268041237,0.0618556701030927,0.0824742268041237,0.0618556701030927,0.0206185567010309,0.0721649484536082,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0103092783505154,0.0206185567010309,0.0206185567010309,0.1030927835051546,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0,0,0.0515463917525773,-16.10992445399212,3.9000000000000026,10572.747380000004,97,54.86141304347826,-1062.3805695480232,114.12332746611308,-810.3776856102664,-366.1262114038721,-143.24,-35.980000000000004,248.19,-355.42,0.0,-136.8,1086.28999388793,-503.5976907486619,552.6569090865936,2.009241528748241,-74.62565450807082,313.2538513794347,-2.85769110364471,20.87397215235513,-30.84676486315141,-18.27239324155956,-1.210652219377045,-4.250497590978879,2.708076974045327,80.79601096538408,6.891882937229615,166.6580861996493,366.8312400974851,174.5252968424487,0,-81.76530000000001,-0.8429,-3.1813,1.1321,3WCQA,decoy,3WCQA
3AB5A_native,0.0824742268041237,0.0618556701030927,0.0927835051546391,0.0618556701030927,0.0206185567010309,0.0721649484536082,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0103092783505154,0.0103092783505154,0.0206185567010309,0.1030927835051546,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0,0,0.0515463917525773,-20.826053397395228,3.8000000000000025,21129.44908000001,194,55.87364130434783,-2576.429823628277,85.18997762725661,-1696.476426226553,-965.1433750289618,-884.76,-69.26,409.4200000000001,-1207.67,-17.21,-300.3,-253.7685382801967,-1083.717770868853,118.8162882992097,2.111346736354085,-216.9645339792172,628.3353911754679,-25.01042091381917,41.1922735969919,-70.98365443324755,-31.84537153207844,-25.42213560605814,-11.47918163236437,0.0,-5.925813500168363,-39.83409849418895,357.7754885043194,37.93092669552905,3.370147671926141,0,-160.07099999999997,-0.8251,-3.4772,0.7687,3AB5A,additional native,3WCQA
3WCQA_decoy29_109,0.0824742268041237,0.0618556701030927,0.0824742268041237,0.0618556701030927,0.0206185567010309,0.0721649484536082,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0103092783505154,0.0206185567010309,0.0206185567010309,0.1030927835051546,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0,0,0.0515463917525773,-9.768902255639096,3.9000000000000026,10572.747380000004,97,55.06521739130435,-1142.1139815796807,110.20989141482912,-804.9719341831214,-447.3519388113871,-109.96,-35.980000000000004,242.5,-316.4699999999999,0.0,-138.3,1358.955950968321,-514.7092346843959,683.1983888018718,2.307601565638772,-77.49208670080597,329.9115439253076,-5.408884319358941,18.36247281484233,-27.58945597521891,-10.8364241714361,-0.8079035891189772,-1.37953545980314,0.782171651489494,48.74123385462232,-0.4639862059449377,220.0415689055886,307.9508917645637,351.6008187904793,0,-67.2886,-0.6937,-3.1905,0.9596,3WCQA,decoy,3WCQA
3WCQA_decoy32_51,0.0824742268041237,0.0618556701030927,0.0824742268041237,0.0618556701030927,0.0206185567010309,0.0721649484536082,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0103092783505154,0.0206185567010309,0.0206185567010309,0.1030927835051546,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0,0,0.0515463917525773,-11.233856068743284,3.9000000000000026,10572.747380000004,97,55.58423913043478,-1151.4932859512762,83.56501062533476,-829.15841368966,-405.8998828869492,-161.22,-35.980000000000004,238.78000000000003,-364.04,0.0,-137.4,1704.539759776229,-518.2817084795265,626.4938233982061,3.547034119452278,-80.58223583565524,326.1534507044372,-6.09269735777555,22.31188932793393,-32.00185770232402,-14.03149091258149,-2.445268551251236,-3.748893625125323,0.0,27.43459038389464,-0.414314605081421,296.2223594251114,405.0992849480115,620.1290245385035,0,-66.80990000000001,-0.6888,-3.1657,1.6556,3WCQA,decoy,3WCQA
3WCQA_decoy27_2,0.0824742268041237,0.0618556701030927,0.0824742268041237,0.0618556701030927,0.0206185567010309,0.0721649484536082,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0103092783505154,0.0206185567010309,0.0206185567010309,0.1030927835051546,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0,0,0.0515463917525773,-10.425409595417117,3.9000000000000026,10572.747380000004,97,55.96467391304348,-1101.7236473137966,114.72158334761592,-824.8436428876536,-391.6015877737587,-157.73,-35.980000000000004,233.03000000000003,-354.77,0.0,-135.7,1475.181999717583,-538.9048521448696,765.0320096194514,2.750330618195212,-72.76685063715519,349.2980718935376,-7.618597278166491,21.7261968546829,-27.6572331599976,-20.80226544751921,-0.8854320171047511,-2.314430112317014,0.0,67.18575255781631,-0.0677164344089679,182.2081247435924,370.5239806282984,352.7281400335479,0,-57.1317,-0.589,-3.5522,1.5887,3WCQA,decoy,3WCQA
3WCQA_decoy42_89,0.0824742268041237,0.0618556701030927,0.0824742268041237,0.0618556701030927,0.0206185567010309,0.0721649484536082,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0103092783505154,0.0206185567010309,0.0206185567010309,0.1030927835051546,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0,0,0.0515463917525773,-5.557263157894736,3.9000000000000026,10572.747380000004,97,51.4375,-1002.652371416964,85.80682364544151,-749.4904591171301,-338.9687359452769,-140.68,-35.980000000000004,236.92,-341.63,0.0,-119.2,825.2891449819201,-465.0123177491706,326.9672243272074,2.499236717004656,-46.01334446485637,323.0406672638792,-6.583800673177523,20.3124023337509,-20.86062203566122,-21.52478863608553,-3.416210717047282,0.0,0.0,59.80549655773967,0.7836628041971566,162.9392357422342,380.4812943016752,77.12423921023026,0,-43.2683,-0.4461,-3.0696,2.037,3WCQA,decoy,3WCQA
3WCQA_decoy68_7,0.0824742268041237,0.0618556701030927,0.0824742268041237,0.0618556701030927,0.0206185567010309,0.0721649484536082,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0103092783505154,0.0206185567010309,0.0206185567010309,0.1030927835051546,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0,0,0.0515463917525773,0.0359257071249548,3.9000000000000026,10572.747380000004,97,49.89673913043478,-1142.767967397074,89.97484770842458,-693.570221740154,-539.1725933653488,-175.72,-35.980000000000004,234.38,-374.1,0.0,-119.6,1803.490498071421,-452.5573688618122,330.7963030334349,5.95192257529284,-79.89196431721138,335.1820818468868,-4.486228274192769,23.11949819638052,-12.33152671740791,-36.2913896475393,-0.1242685471128615,-2.197458287825107,0.0,57.31492106307243,8.485068213057891,339.3213729423397,296.9781482229656,959.4746166310924,0,-23.7425,-0.2448,-3.4247,2.1198,3WCQA,decoy,3WCQA
3WCQA_decoy32_25,0.0824742268041237,0.0618556701030927,0.0824742268041237,0.0618556701030927,0.0206185567010309,0.0721649484536082,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0103092783505154,0.0206185567010309,0.0206185567010309,0.1030927835051546,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0,0,0.0515463917525773,-7.751561761546722,3.9000000000000026,10572.747380000004,97,54.81521739130435,-1105.399134793169,91.6619005661534,-813.5292849314785,-383.5317504278384,-154.25,-35.980000000000004,239.14,-357.3999999999999,0.0,-133.6,1435.453258374069,-513.1750631857051,660.5288093792318,5.436159453718528,-58.25622053846146,322.2325817113667,-5.828160680867837,23.13085469369764,-27.49857656584336,-14.8630131336915,-5.198593332389351,-0.8223550616920483,0.0,59.96857278365618,7.549304227039266,251.033100288673,350.2711754980164,346.1979128373201,0,-65.3087,-0.6733,-2.9518,1.7012,3WCQA,decoy,3WCQA
3WCQA_decoy70_73,0.0824742268041237,0.0618556701030927,0.0824742268041237,0.0618556701030927,0.0206185567010309,0.0721649484536082,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0103092783505154,0.0206185567010309,0.0206185567010309,0.1030927835051546,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0,0,0.0515463917525773,-1.6863614393125688,3.9000000000000026,10572.747380000004,97,54.57608695652174,-1072.289986238778,115.3791999070844,-789.4177269735759,-398.2514591722866,-130.53,-35.980000000000004,232.79,-327.3299999999999,0.0,-124.7,1553.48526989452,-523.5492802376373,929.0962377937988,3.449124164077766,-64.97800028230401,370.6772123753369,-9.36086551870074,23.38938637956426,-20.45355804329146,-26.47183896200517,-3.674067105253723,-0.2210109678313791,0.0,70.72397312965543,9.125113849808992,222.331084791822,249.9827223943755,288.672266133104,0,-14.5963,-0.1505,-2.9792,2.5587,3WCQA,decoy,3WCQA
3WCQA_decoy6_142,0.0824742268041237,0.0618556701030927,0.0824742268041237,0.0618556701030927,0.0206185567010309,0.0721649484536082,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0103092783505154,0.0206185567010309,0.0206185567010309,0.1030927835051546,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0,0,0.0515463917525773,-17.388554242749727,3.9000000000000026,10572.747380000004,97,54.97010869565217,-1146.8194730325752,105.72870254098532,-829.6899211806069,-422.8582543929586,-231.31,-35.980000000000004,229.54,-424.86,0.0,-141.7,1622.30874948786,-511.9525507224982,669.7574311042963,2.559855300955627,-71.62510560320439,310.6678400544687,-5.724516442553496,21.10440578350567,-35.07848880611409,-16.16680389540397,-0.6041667408383836,-0.7042535362354986,0.0,19.09791125812312,-4.01884740060884,211.1251579029407,389.7573215841489,609.3667896468783,0,-75.6708,-0.7801,-4.0346,1.1808,3WCQA,decoy,3WCQA
3WCQA_decoy70_17,0.0824742268041237,0.0618556701030927,0.0824742268041237,0.0618556701030927,0.0206185567010309,0.0721649484536082,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0103092783505154,0.0206185567010309,0.0206185567010309,0.1030927835051546,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0,0,0.0515463917525773,1.8603007518796992,3.9000000000000026,10572.747380000004,97,52.45108695652174,-1049.7520985218114,121.88938110951564,-753.4128398068449,-418.22863982448274,-97.42,-35.980000000000004,228.53,-289.9600000000001,0.0,-121.5,894.4687149330861,-491.1493243704625,493.7634606123364,2.216713352439284,-70.71326748196914,358.6504951437752,-2.392090707899919,24.43768641283695,-17.40219639168395,-26.61946229374754,-2.537508736966194,-2.651904317523203,0.0,67.53894870058525,5.682940309302683,159.490532237842,341.9780913830975,19.4288310811232,0,-31.0608,-0.3202,-3.2335,2.8409,3WCQA,decoy,3WCQA
3WCQA_decoy6_15,0.0824742268041237,0.0618556701030927,0.0824742268041237,0.0618556701030927,0.0206185567010309,0.0721649484536082,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0103092783505154,0.0206185567010309,0.0206185567010309,0.1030927835051546,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0,0,0.0515463917525773,-17.440472610096666,3.9000000000000026,10572.747380000004,97,53.891304347826086,-1141.040133446968,84.57428649880173,-803.954767388262,-421.6596525575116,-228.64,-35.980000000000004,236.25,-428.9,0.0,-144.0,1684.791014465215,-491.3145066595332,502.2557719601969,2.682949492174208,-70.2422509976575,299.9739283507662,-9.48769948979137,20.24607679884045,-34.94203917103739,-10.09093501576298,-0.2386117056800681,-1.116216205481464,-0.972481348900528,53.65581438843216,-5.294380729751865,284.4508279083335,342.9600805718361,767.5179163182316,0,-79.32499999999999,-0.8178,-3.3177,0.9611,3WCQA,decoy,3WCQA
3WCQA_decoy68_23,0.0824742268041237,0.0618556701030927,0.0824742268041237,0.0618556701030927,0.0206185567010309,0.0721649484536082,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0103092783505154,0.0206185567010309,0.0206185567010309,0.1030927835051546,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0,0,0.0515463917525773,-0.594794844253492,3.9000000000000026,10572.747380000004,97,52.34782608695652,-1119.7965411622831,117.66765072066758,-751.3799230995173,-486.0842687834332,-164.46,-35.980000000000004,240.57,-369.04,0.0,-125.2,1659.364984816388,-487.1059544218123,554.2562050651171,2.877842544203009,-77.85149777437985,348.0078771426693,-3.941327460397735,23.49951813525818,-18.9042848755999,-30.2188693142604,-2.002529569058158,-2.878414313526883,0.0,79.32458330598797,17.22670659927395,254.6476419236889,384.9339570494545,582.7467607797697,0,-40.5068,-0.4176,-3.4711,1.8144,3WCQA,decoy,3WCQA
3WCQA_decoy70_99,0.0824742268041237,0.0618556701030927,0.0824742268041237,0.0618556701030927,0.0206185567010309,0.0721649484536082,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0103092783505154,0.0206185567010309,0.0206185567010309,0.1030927835051546,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0,0,0.0515463917525773,-2.088802721088436,3.9000000000000026,10572.747380000004,97,55.86141304347826,-1184.503548939162,133.0566273554141,-801.311859845532,-516.2483164490462,-117.53,-35.980000000000004,249.21,-330.76000000000005,0.0,-127.3,965.0906268656064,-528.2315320169841,556.6252693928194,4.426491239155654,-96.2550852064166,396.8287213709353,-6.17414977477112,26.23023415917012,-24.12569391614009,-28.90975472656693,-1.415735716776293,-1.576366545440396,0.0,94.6434667279462,13.18705206220274,180.2128210650974,315.7766754806917,29.10144327068368,0,0.1452999999999986,0.0015,-2.147,2.9064,3WCQA,decoy,3WCQA
3WCQA_decoy23_58,0.0824742268041237,0.0618556701030927,0.0824742268041237,0.0618556701030927,0.0206185567010309,0.0721649484536082,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0103092783505154,0.0206185567010309,0.0206185567010309,0.1030927835051546,0.0103092783505154,0.0721649484536082,0.0515463917525773,0.0721649484536082,0.0,0,0.0515463917525773,-8.418947368421051,3.9000000000000026,10572.747380000004,97,51.83152173913044,-1064.1701808047785,73.58875728054855,-752.3080858597536,-385.4508522255736,-151.45,-35.980000000000004,245.83,-361.2799999999999,0.0,-129.1,1537.142578691694,-472.7643675371561,378.069217837428,2.966002467842202,-58.48124794686574,331.9355694300182,-2.300687624644619,19.50864613570622,-20.42080651090584,-22.63091026411761,-2.116122825719641,-0.1813112045302705,0.0,71.86983633054598,2.014998409073457,338.015431435803,296.6673254147183,640.2442351444986,0,-31.7357,-0.3272,-2.8484,2.596,3WCQA,decoy,3WCQA
3CHBD_decoy3_54,0.1067961165048543,0.0194174757281553,0.0388349514563106,0.0679611650485436,0.029126213592233,0.029126213592233,0.029126213592233,0.0970873786407767,0.087378640776699,0.058252427184466,0.029126213592233,0.0679611650485436,0.029126213592233,0.0485436893203883,0.0388349514563106,0.0485436893203883,0.0970873786407767,0.0388349514563106,0.0097087378640776,0,0.029126213592233,-12.19167698019802,8.400000000000006,11626.191979999998,103,50.90417690417691,-1206.382873944875,49.11906362521575,-808.4413404526805,-447.0605971174148,-226.22,-32.76,240.14,-433.63000000000005,0.0,-146.1,1311.233514568007,-500.4797431224949,403.3890220076235,2.295353342767632,-92.1114474502408,325.3811479097457,-10.61641026459748,19.37847926556063,-31.44832651064198,-27.75256040865653,-1.827694123411094,-1.521311321772257,0.0,35.60802439295286,7.490152569063118,262.7143125489509,335.2569057205991,552.6544400125588,0,-90.15990000000002,-0.8753,-3.3667,1.401,3CHBD,decoy,3CHBD
3CHBD_decoy4_52,0.1067961165048543,0.0194174757281553,0.0388349514563106,0.0679611650485436,0.029126213592233,0.029126213592233,0.029126213592233,0.0970873786407767,0.087378640776699,0.058252427184466,0.029126213592233,0.0679611650485436,0.029126213592233,0.0485436893203883,0.0388349514563106,0.0485436893203883,0.0970873786407767,0.0388349514563106,0.0097087378640776,0,0.029126213592233,-13.876237623762371,8.400000000000006,11626.191979999998,103,53.19410319410319,-1260.005747303534,99.1932076465708,-875.1227989761693,-484.0761559739333,-170.13,-32.76,256.43,-393.7899999999999,0.0,-145.0,1954.021860519768,-547.1019208533725,1001.857858305978,2.302765712834584,-107.9289169724012,365.391586698273,-4.331467247611484,23.2651891285073,-37.35512892080016,-23.26654719840644,-1.210797341180486,-0.9575157729695318,0.0,89.01408488693541,15.66622083904798,297.0459213901215,270.5827392089051,578.2246186559069,0,-73.1818,-0.7105,-3.5608,1.7315,3CHBD,decoy,3CHBD
3CHBD_decoy1_23,0.1067961165048543,0.0194174757281553,0.0388349514563106,0.0679611650485436,0.029126213592233,0.029126213592233,0.029126213592233,0.0970873786407767,0.087378640776699,0.058252427184466,0.029126213592233,0.0679611650485436,0.029126213592233,0.0485436893203883,0.0388349514563106,0.0485436893203883,0.0970873786407767,0.0388349514563106,0.0097087378640776,0,0.029126213592233,-26.937383972772277,8.400000000000006,11626.191979999998,103,52.83783783783784,-1307.00742929451,74.72126096464854,-867.9341100278104,-513.7945802313449,-280.55,-32.76,237.48,-485.26,0.0,-154.1,722.1422130734672,-538.3995221249144,333.5163772699279,2.237863870743706,-104.1729861105425,346.2618828541326,-4.898021722874535,22.3475569871564,-34.66552295544285,-29.47372771712189,-0.0945537311674895,-1.562868585709013,0.0,31.90974741701456,-5.47111850791644,166.7465655925111,309.9939523327118,195.0434182049582,0,-85.07770000000001,-0.826,-3.0859,2.2034,3CHBD,decoy,3CHBD
3CHBD_decoy24_52,0.1067961165048543,0.0194174757281553,0.0388349514563106,0.0679611650485436,0.029126213592233,0.029126213592233,0.029126213592233,0.0970873786407767,0.087378640776699,0.058252427184466,0.029126213592233,0.0679611650485436,0.029126213592233,0.0485436893203883,0.0388349514563106,0.0485436893203883,0.0970873786407767,0.0388349514563106,0.0097087378640776,0,0.029126213592233,-2.412844214108911,8.400000000000006,11626.191979999998,103,51.89680589680589,-1211.1866609327824,100.4864179416062,-818.8514739034883,-492.821604970901,-197.96,-32.76,268.31,-433.5400000000001,0.0,-128.6,1672.639341148028,-514.7397654043984,349.1090046411786,3.001575826824519,-119.701049640459,382.1303165039337,-7.253333053998464,20.18881831638091,-35.19157710926196,-31.69088784435163,-0.6464273339320088,-3.641159176776923,0.0,94.42471294269912,6.765561112685193,400.486762950363,255.0288804730993,841.544737944042,0,-36.4905,-0.3543,-3.5542,2.2665,3CHBD,decoy,3CHBD
3CHBD_decoy37_1,0.1067961165048543,0.0194174757281553,0.0388349514563106,0.0679611650485436,0.029126213592233,0.029126213592233,0.029126213592233,0.0970873786407767,0.087378640776699,0.058252427184466,0.029126213592233,0.0679611650485436,0.029126213592233,0.0485436893203883,0.0388349514563106,0.0485436893203883,0.0970873786407767,0.0388349514563106,0.0097087378640776,0,0.029126213592233,-10.15841584158416,8.400000000000006,11626.191979999998,103,52.86732186732187,-1257.587505773556,82.86299652318213,-839.4868068416251,-500.9636954551107,-172.69,-32.76,249.08,-388.9899999999999,0.0,-141.3,1805.450876502483,-534.35245776152,552.2383638905054,2.794281714132881,-93.13541744645023,386.2204466023515,-3.608804292410112,28.14441670583478,-24.67082720132822,-31.94911300705625,-2.828206905259622,-0.8248801904913043,0.0,52.53970561464698,10.71246115519615,303.6986964788878,413.8608450248278,713.7881961206155,0,-51.8221,-0.5031,-2.7097,2.2629,3CHBD,decoy,3CHBD
3CHBD_decoy33_21,0.1067961165048543,0.0194174757281553,0.0388349514563106,0.0679611650485436,0.029126213592233,0.029126213592233,0.029126213592233,0.0970873786407767,0.087378640776699,0.058252427184466,0.029126213592233,0.0679611650485436,0.029126213592233,0.0485436893203883,0.0388349514563106,0.0485436893203883,0.0970873786407767,0.0388349514563106,0.0097087378640776,0,0.029126213592233,-13.097965655940593,8.400000000000006,11626.191979999998,103,54.62653562653563,-1199.3048074184037,117.83631349823172,-877.4895603244325,-439.65156059220016,-153.15,-32.76,280.12,-400.49,0.0,-139.3,1454.28843734295,-565.2797609810192,586.3487223950807,4.627356630177373,-91.01113160134445,392.2263008803044,-0.0045419530334677,24.27175406057032,-32.08493366015507,-24.00982849296236,-0.5571784578902692,-3.929429813933956,0.0,82.70502331493675,12.2695868244349,293.4202297682729,291.6316611927425,450.8414372367684,0,-60.0227,-0.5827,-3.5587,2.2085,3CHBD,decoy,3CHBD
3CHBD_decoy33_134,0.1067961165048543,0.0194174757281553,0.0388349514563106,0.0679611650485436,0.029126213592233,0.029126213592233,0.029126213592233,0.0970873786407767,0.087378640776699,0.058252427184466,0.029126213592233,0.0679611650485436,0.029126213592233,0.0485436893203883,0.0388349514563106,0.0485436893203883,0.0970873786407767,0.0388349514563106,0.0097087378640776,0,0.029126213592233,-8.336788366336636,8.400000000000006,11626.191979999998,103,52.68304668304668,-1249.3248881730026,80.12829422189708,-851.4330834585519,-478.0200989363496,-178.73,-32.76,263.99,-409.9500000000001,0.0,-130.0,1582.886387820165,-529.4990882218948,607.0534788100866,5.072168795674229,-104.4945942965692,366.2976698465873,-4.010445473248209,26.07807197585493,-35.2289025427056,-21.77231866965703,-3.226829528241557,-1.488308581291859,0.0,64.92660019713611,4.493156775171751,248.3219073166615,398.9737640842745,528.5668873323267,0,-64.087,-0.6222,-3.9393,2.6084,3CHBD,decoy,3CHBD
3CHBD_decoy2_46,0.1067961165048543,0.0194174757281553,0.0388349514563106,0.0679611650485436,0.029126213592233,0.029126213592233,0.029126213592233,0.0970873786407767,0.087378640776699,0.058252427184466,0.029126213592233,0.0679611650485436,0.029126213592233,0.0485436893203883,0.0388349514563106,0.0485436893203883,0.0970873786407767,0.0388349514563106,0.0097087378640776,0,0.029126213592233,-20.01326577970297,8.400000000000006,11626.191979999998,103,53.64127764127764,-1225.367477378196,108.57528528525548,-874.471355412867,-459.4714072505877,-212.2,-32.76,246.81,-426.24,0.0,-150.5,1152.664308495328,-548.8051800043136,503.9519212312865,2.264404458041359,-105.9886661238163,365.0140543757397,-7.201659207410177,23.1538509040408,-29.62032077834802,-28.70189214648108,-2.160352415158006,-2.656431449896799,4.612814176806756,89.2689083744812,8.884081290236512,193.0212455961975,281.0241208058025,373.7802394081197,0,-92.595,-0.899,-3.7272,1.3883,3CHBD,decoy,3CHBD
3CHBD_decoy2_33,0.1067961165048543,0.0194174757281553,0.0388349514563106,0.0679611650485436,0.029126213592233,0.029126213592233,0.029126213592233,0.0970873786407767,0.087378640776699,0.058252427184466,0.029126213592233,0.0679611650485436,0.029126213592233,0.0485436893203883,0.0388349514563106,0.0485436893203883,0.0970873786407767,0.0388349514563106,0.0097087378640776,0,0.029126213592233,-23.0500270730198,8.400000000000006,11626.191979999998,103,54.06388206388206,-1326.8732948575532,89.21692675471608,-879.730369687522,-536.3598519247411,-224.91,-32.76,241.45,-433.6099999999999,0.0,-155.0,1964.115135389112,-542.4080514866,674.5500526111082,2.081649729722201,-118.297050387768,354.3629776791281,-9.366911726910743,20.61650237866768,-35.87274030406393,-31.49544190452458,-2.016948668871366,-3.941537764126479,37.75957575391727,49.4680323252452,8.131191927932916,334.122903567127,252.8238582169701,940.773903442158,0,-97.8941,-0.9504,-3.2474,1.9939,3CHBD,decoy,3CHBD
3CHBD_decoy3_101,0.1067961165048543,0.0194174757281553,0.0388349514563106,0.0679611650485436,0.029126213592233,0.029126213592233,0.029126213592233,0.0970873786407767,0.087378640776699,0.058252427184466,0.029126213592233,0.0679611650485436,0.029126213592233,0.0485436893203883,0.0388349514563106,0.0485436893203883,0.0970873786407767,0.0388349514563106,0.0097087378640776,0,0.029126213592233,-11.362575417698016,8.400000000000006,11626.191979999998,103,49.57493857493858,-1176.0235395617713,62.55351596470824,-790.4453375294044,-448.1317179970768,-250.79,-32.76,233.02,-451.04999999999984,0.0,-142.9,1088.945548907566,-496.658922585946,476.5765629547607,1.654697660829962,-112.7855551602629,330.9829513425576,-6.490386039884612,20.85082230799582,-35.7898050492396,-30.11712446793211,-0.3036728602865118,-2.37105748304135,0.0,37.69508063515232,-3.284596720294661,234.0161959248526,203.8921938829632,438.2549945653421,0,-101.1893,-0.9824,-4.1216,1.2955,3CHBD,decoy,3CHBD
